competition,gender, game, rank, name, nation,,
wrestling,,,1980 Moscow,2, (Roman Bierła), Poland,
wrestling,,,1980 Moscow,3, (Vasile Andrei), Romania,
wrestling,,,1984 Los Angeles,1, (Vasile Andrei), Romania,
wrestling,,,1984 Los Angeles,2, (Greg Gibson), United States,
wrestling,,,1984 Los Angeles,3, (Jožef Tertei), Yugoslavia,
wrestling,,,1988 Seoul,1, (Andrzej Wroński), Poland,
wrestling,,,1988 Seoul,2, (Gerhard Himmel), West Germany,
wrestling,,,1988 Seoul,3, (Dennis Koslowski), United States,
wrestling,,,1992 Barcelona,1, (Héctor Milián), Cuba,
wrestling,,,1992 Barcelona,2, (Dennis Koslowski), United States,
wrestling,,,1992 Barcelona,3, (Sergei Demyashkevich), Unified Team,
wrestling,,,1996 Atlanta,1, (Andrzej Wroński), Poland,
wrestling,,,1996 Atlanta,2, (Sergey Lishtvan), Belarus,
wrestling,,,1996 Atlanta,3, (Mikael Ljungberg), Sweden,
wrestling,,,2000 Sydney,1, (Mikael Ljungberg), Sweden,
wrestling,,,2000 Sydney,2, (Davyd Saldadze), Ukraine,
wrestling,,,2000 Sydney,3, (Garrett Lowney), United States,
wrestling,,,2004 Athens,1, (Karam Gaber), Egypt,
wrestling,,,2004 Athens,2, (Ramaz Nozadze), Georgia,
wrestling,,,2004 Athens,3, (Mehmet Özal), Turkey,
wrestling,,,2008 Beijing,1, (Aslanbek Khushtov), Russia,
wrestling,,,2008 Beijing,2, (Mirko Englich), Germany,
wrestling,,,2008 Beijing,3, (Adam Wheeler/Asset Mambetov/Kazakhstan), United States,
wrestling,,,2012 London,1, (Ghasem Rezaei), Iran,
wrestling,,,2012 London,2, (Rustam Totrov), Russia,
wrestling,,,2012 London,3, (Artur Aleksanyan/Jimmy Lidberg/Sweden), Armenia,
wrestling,,,1908 London,1, (Richárd Weisz), Hungary,
wrestling,,,1908 London,2, (Aleksandr Petrov), Russia,
wrestling,,,1908 London,3, (Søren Marinus Jensen), Denmark,
wrestling,,,1972 Munich,1, (Anatoly Roshchin), Soviet Union,
wrestling,,,1972 Munich,2, (Aleksandar Tomov), Bulgaria,
wrestling,,,1972 Munich,3, (Victor Dolipschi), Romania,
wrestling,,,1976 Montreal,1, (Aleksandr Kolchinsky), Soviet Union,
wrestling,,,1976 Montreal,2, (Aleksandar Tomov), Bulgaria,
wrestling,,,1976 Montreal,3, (Roman Codreanu), Romania,
wrestling,,,1980 Moscow,1, (Aleksandr Kolchinsky), Soviet Union,
wrestling,,,1980 Moscow,2, (Aleksandar Tomov), Bulgaria,
wrestling,,,1980 Moscow,3, (Hassan Bechara), Lebanon,
wrestling,,,1984 Los Angeles,1, (Jeff Blatnick), United States,
wrestling,,,1984 Los Angeles,2, (Refik Memišević), Yugoslavia,
wrestling,,,1984 Los Angeles,3, (Victor Dolipschi), Romania,
wrestling,,,1988 Seoul,1, (Aleksandr Karelin), Soviet Union,
wrestling,,,1988 Seoul,2, (Rangel Gerovski), Bulgaria,
wrestling,,,1988 Seoul,3, (Tomas Johansson), Sweden,
wrestling,,,1992 Barcelona,1, (Aleksandr Karelin), Unified Team,
wrestling,,,1992 Barcelona,2, (Tomas Johansson), Sweden,
wrestling,,,1992 Barcelona,3, (Ioan Grigoraş), Romania,
wrestling,,,1996 Atlanta,1, (Aleksandr Karelin), Russia,
wrestling,,,1996 Atlanta,2, (Matt Ghaffari), United States,
wrestling,,,1996 Atlanta,3, (Sergei Mureiko), Moldova,
wrestling,,,2000 Sydney,1, (Rulon Gardner), United States,
wrestling,,,2000 Sydney,2, (Aleksandr Karelin), Russia,
wrestling,,,2000 Sydney,3, (Dmitry Debelka), Belarus,
wrestling,,,2004 Athens,1, (Khasan Baroyev), Russia,
wrestling,,,2004 Athens,2, (Georgiy Tsurtsumia), Kazakhstan,
wrestling,,,2004 Athens,3, (Rulon Gardner), United States,
wrestling,,,2008 Beijing,1, (Mijaín López), Cuba,
wrestling,,,2008 Beijing,2, (Khasan Baroyev), Russia,
wrestling,,,2008 Beijing,3, (Mindaugas Mizgaitis/Yuri Patrikeyev/Armenia), Lithuania,
wrestling,,,2012 London,1, (Mijaín López), Cuba,
wrestling,,,2012 London,2, (Heiki Nabi), Estonia,
wrestling,,,2012 London,3, (Rıza Kayaalp/Johan Eurén/Sweden), Turkey,
wrestling,,,1972 Munich,1, (Gheorghe Berceanu), Romania,
wrestling,,,1972 Munich,2, (Rahim Ali-Abadi), Iran,
wrestling,,,1972 Munich,3, (Stefan Angelov), Bulgaria,
wrestling,,,1976 Montreal,1, (Alexei Shumakov), Soviet Union,
wrestling,,,1976 Montreal,2, (Gheorghe Berceanu), Romania,
wrestling,,,1976 Montreal,3, (Stefan Angelov), Bulgaria,
wrestling,,,1980 Moscow,1, (Zhaksylyk Ushkempirov), Soviet Union,
wrestling,,,1980 Moscow,2, (Constantin Alexandru), Romania,
wrestling,,,1980 Moscow,3, (Ferenc Seres), Hungary,
wrestling,,,1984 Los Angeles,1, (Vincenzo Maenza), Italy,
wrestling,,,1984 Los Angeles,2, (Markus Scherer), West Germany,
wrestling,,,1984 Los Angeles,3, (Ikuzo Saito), Japan,
wrestling,,,1988 Seoul,1, (Vincenzo Maenza), Italy,
wrestling,,,1988 Seoul,2, (Andrzej Głąb), Poland,
wrestling,,,1988 Seoul,3, (Bratan Tzenov), Bulgaria,
wrestling,,,1992 Barcelona,1, (Oleg Kucherenko), Unified Team,
wrestling,,,1992 Barcelona,2, (Vincenzo Maenza), Italy,
wrestling,,,1992 Barcelona,3, (Wilber Sánchez), Cuba,
wrestling,,,1996 Atlanta,1, (Sim Kwon-Ho), South Korea,
wrestling,,,1996 Atlanta,2, (Aleksandr Pavlov), Belarus,
wrestling,,,1996 Atlanta,3, (Zafar Guliyev), Russia,
wrestling,,,1948 London,1, (Pietro Lombardi), Italy,
wrestling,,,1948 London,2, (Kenan Olcay), Turkey,
wrestling,,,1948 London,3, (Reino Kangasmäki), Finland,
wrestling,,,1952 Helsinki,1, (Boris Maksovich Gurevich), Soviet Union,
wrestling,,,1952 Helsinki,2, (Ignazio Fabra), Italy,
wrestling,,,1952 Helsinki,3, (Leo Honkala), Finland,
wrestling,,,1956 Melbourne,1, (Nikolai Solovyov), Soviet Union,
wrestling,,,1956 Melbourne,2, (Ignazio Fabra), Italy,
wrestling,,,1956 Melbourne,3, (Dursun Ali Eğribaş), Turkey,
wrestling,,,1960 Rome,1, (Dumitru Pîrvulescu), Romania,
wrestling,,,1960 Rome,2, (Osman Sayed), United Arab Republic,
wrestling,,,1960 Rome,3, (Mohammad Paziraei), Iran,
wrestling,,,1964 Tokyo,1, (Tsutomu Hanahara), Japan,
wrestling,,,1964 Tokyo,2, (Angel Kerezov), Bulgaria,
wrestling,,,1964 Tokyo,3, (Dumitru Pîrvulescu), Romania,
wrestling,,,1968 Mexico City,1, (Petar Kirov), Bulgaria,
wrestling,,,1968 Mexico City,2, (Vladimir Bakulin), Soviet Union,
wrestling,,,1968 Mexico City,3, (Miroslav Zeman), Czechoslovakia,
wrestling,,,1972 Munich,1, (Petar Kirov), Bulgaria,
wrestling,,,1972 Munich,2, (Koichiro Hirayama), Japan,
wrestling,,,1972 Munich,3, (Giuseppe Bognanni), Italy,
wrestling,,,1976 Montreal,1, (Vitali Konstantinov), Soviet Union,
wrestling,,,1976 Montreal,2, (Nicu Gingă), Romania,
wrestling,,,1976 Montreal,3, (Koichiro Hirayama), Japan,
wrestling,,,1980 Moscow,1, (Vakhtang Blagidze), Soviet Union,
wrestling,,,1980 Moscow,2, (Lajos Rácz), Hungary,
wrestling,,,1980 Moscow,3, (Mladen Mladenov), Bulgaria,
wrestling,,,1984 Los Angeles,1, (Atsuji Miyahara), Japan,
wrestling,,,1984 Los Angeles,2, (Daniel Aceves), Mexico,
wrestling,,,1984 Los Angeles,3, (Bang Dae-Du), South Korea,
wrestling,,,1988 Seoul,1, (Jon Rønningen), Norway,
wrestling,,,1988 Seoul,2, (Atsuji Miyahara), Japan,
wrestling,,,1988 Seoul,3, (Lee Jae-Suk), South Korea,
wrestling,,,1992 Barcelona,1, (Jon Rønningen), Norway,
wrestling,,,1992 Barcelona,2, (Alfred Ter-Mkrtychyan), Unified Team,
wrestling,,,1992 Barcelona,3, (Min Kyung-Gab), South Korea,
wrestling,,,1996 Atlanta,1, (Armen Nazaryan), Armenia,
wrestling,,,1996 Atlanta,2, (Brandon Paulson), United States,
wrestling,,,1996 Atlanta,3, (Andriy Kalashnikov), Ukraine,
wrestling,,,2000 Sydney,1, (Sim Kwon-Ho), South Korea,
wrestling,,,2000 Sydney,2, (Lázaro Rivas), Cuba,
wrestling,,,2000 Sydney,3, (Kang Yong-Gyun), North Korea,
wrestling,,,1912 Stockholm,1, (Kaarlo Koskelo), Finland,
wrestling,,,1912 Stockholm,2, (Georg Gerstäcker), Germany,
wrestling,,,1912 Stockholm,3, (Otto Lasanen), Finland,
wrestling,,,1920 Antwerp,1, (Oskari Friman), Finland,
wrestling,,,1920 Antwerp,2, (Heikki Kähkönen), Finland,
wrestling,,,1920 Antwerp,3, (Fritiof Svensson), Sweden,
wrestling,,,1924 Paris,1, (Kalle Anttila), Finland,
wrestling,,,1924 Paris,2, (Aleksanteri Toivola), Finland,
wrestling,,,1924 Paris,3, (Eric Malmberg), Sweden,
wrestling,,,1928 Amsterdam,1, (Voldemar Väli), Estonia,
wrestling,,,1928 Amsterdam,2, (Eric Malmberg), Sweden,
wrestling,,,1928 Amsterdam,3, (Gerolamo Quaglia), Italy,
wrestling,,,1932 Los Angeles,1, (Giovanni Gozzi), Italy,
wrestling,,,1932 Los Angeles,2, (Wolfgang Ehrl), Germany,
wrestling,,,1932 Los Angeles,3, (Lauri Koskela), Finland,
wrestling,,,1936 Berlin,1, (Yaşar Erkan), Turkey,
wrestling,,,1936 Berlin,2, (Aarne Reini), Finland,
wrestling,,,1936 Berlin,3, (Einar Karlsson), Sweden,
wrestling,,,1948 London,1, (Mehmet Oktav), Turkey,
wrestling,,,1948 London,2, (Olle Anderberg), Sweden,
wrestling,,,1948 London,3, (Ferenc Tóth), Hungary,
wrestling,,,1952 Helsinki,1, (Yakov Punkin), Soviet Union,
wrestling,,,1952 Helsinki,2, (Imre Polyák), Hungary,
wrestling,,,1952 Helsinki,3, (Abdel Al-Rashid), Egypt,
wrestling,,,1956 Melbourne,1, (Rauno Mäkinen), Finland,
wrestling,,,1956 Melbourne,2, (Imre Polyák), Hungary,
wrestling,,,1956 Melbourne,3, (Roman Dzeneladze), Soviet Union,
wrestling,,,1960 Rome,1, (Müzahir Sille), Turkey,
wrestling,,,1960 Rome,2, (Imre Polyák), Hungary,
wrestling,,,1960 Rome,3, (Konstantin Vyrupayev), Soviet Union,
wrestling,,,1964 Tokyo,1, (Imre Polyák), Hungary,
wrestling,,,1964 Tokyo,2, (Roman Rurua), Soviet Union,
wrestling,,,1964 Tokyo,3, (Branislav Martinović), Yugoslavia,
wrestling,,,1968 Mexico City,1, (Roman Rurua), Soviet Union,
wrestling,,,1968 Mexico City,2, (Hideo Fujimoto), Japan,
wrestling,,,1968 Mexico City,3, (Simion Popescu), Romania,
wrestling,,,1972 Munich,1, (Georgi Markov), Bulgaria,
wrestling,,,1972 Munich,2, (Heinz-Helmut Wehling), East Germany,
wrestling,,,1972 Munich,3, (Kazimierz Lipień), Poland,
wrestling,,,1976 Montreal,1, (Kazimierz Lipień), Poland,
wrestling,,,1976 Montreal,2, (Nelson Davydyan), Soviet Union,
wrestling,,,1976 Montreal,3, (László Réczi), Hungary,
wrestling,,,1980 Moscow,1, (Stelios Mygiakis), Greece,
wrestling,,,1980 Moscow,2, (István Tóth), Hungary,
wrestling,,,1980 Moscow,3, (Boris Kramorenko), Soviet Union,
wrestling,,,1984 Los Angeles,1, (Kim Weon-Kee), South Korea,
wrestling,,,1984 Los Angeles,2, (Kent-Olle Johansson), Sweden,
wrestling,,,1984 Los Angeles,3, (Hugo Dietsche), Switzerland,
wrestling,,,1988 Seoul,1, (Kamandar Madzhidov), Soviet Union,
wrestling,,,1988 Seoul,2, (Zhivko Vangelov), Bulgaria,
wrestling,,,1988 Seoul,3, (An Dae-Hyun), South Korea,
wrestling,,,1992 Barcelona,1, (Mehmet Akif Pirim), Turkey,
wrestling,,,1992 Barcelona,2, (Sergei Martynov), Unified Team,
wrestling,,,1992 Barcelona,3, (Juan Marén), Cuba,
wrestling,,,1996 Atlanta,1, (Włodzimierz Zawadzki), Poland,
wrestling,,,1996 Atlanta,2, (Juan Marén), Cuba,
wrestling,,,1996 Atlanta,3, (Mehmet Akif Pirim), Turkey,
wrestling,,,2000 Sydney,1, (Varteres Samourgachev), Russia,
wrestling,,,2000 Sydney,2, (Juan Marén), Cuba,
wrestling,,,2000 Sydney,3, (Akaki Chachua), Georgia,
wrestling,,,2004 Athens,1, (Jung Ji-Hyun), South Korea,
wrestling,,,2004 Athens,2, (Roberto Monzon), Cuba,
wrestling,,,2004 Athens,3, (Armen Nazaryan), Bulgaria,
wrestling,,,2008 Beijing,1, (Islambek Albiev), Russia,
wrestling,,,2008 Beijing,2, (Vitaliy Rahimov), Azerbaijan,
wrestling,,,2008 Beijing,3, (Nurbakyt Tengizbayev/Ruslan Tyumenbayev/Kyrgyzstan), Kazakhstan,
wrestling,,,2012 London,1, (Omid Norouzi), Iran,
wrestling,,,2012 London,2, (Revaz Lashkhi), Georgia,
wrestling,,,2012 London,3, (Zaur Kuramagomedov/Ryutaro Matsumoto/Japan), Russia,
wrestling,,,1908 London,1, (Verner Weckman), Finland,
wrestling,,,1908 London,2, (Yrjö Saarela), Finland,
wrestling,,,1908 London,3, (Carl Jensen), Denmark,
wrestling,,,1912 Stockholm,2, (Anders Ahlgren/Ivar Böhling/Finland), Sweden,
wrestling,,,1912 Stockholm,3, (Béla Varga), Hungary,
wrestling,,,1920 Antwerp,1, (Claes Johansson), Sweden,
wrestling,,,1920 Antwerp,2, (Edil Rosenqvist), Finland,
wrestling,,,1920 Antwerp,3, (Johannes Eriksen), Denmark,
wrestling,,,1924 Paris,1, (Carl Westergren), Sweden,
wrestling,,,1924 Paris,2, (Rudolf Svensson), Sweden,
wrestling,,,1924 Paris,3, (Onni Pellinen), Finland,
wrestling,,,1928 Amsterdam,1, (Ibrahim Moustafa), Egypt,
wrestling,,,1928 Amsterdam,2, (Adolf Rieger), Germany,
wrestling,,,1928 Amsterdam,3, (Onni Pellinen), Finland,
wrestling,,,1932 Los Angeles,1, (Rudolf Svensson), Sweden,
wrestling,,,1932 Los Angeles,2, (Onni Pellinen), Finland,
wrestling,,,1932 Los Angeles,3, (Mario Gruppioni), Italy,
wrestling,,,1936 Berlin,1, (Axel Cadier), Sweden,
wrestling,,,1936 Berlin,2, (Edwins Bietags), Latvia,
wrestling,,,1936 Berlin,3, (August Neo), Estonia,
wrestling,,,1948 London,1, (Karl-Erik Nilsson), Sweden,
wrestling,,,1948 London,2, (Kelpo Gröndahl), Finland,
wrestling,,,1948 London,3, (Ibrahim Orabi), Egypt,
wrestling,,,1952 Helsinki,1, (Kelpo Gröndahl), Finland,
wrestling,,,1952 Helsinki,2, (Shalva Chikhladze), Soviet Union,
wrestling,,,1952 Helsinki,3, (Karl-Erik Nilsson), Sweden,
wrestling,,,1956 Melbourne,1, (Valentin Nikolayev), Soviet Union,
wrestling,,,1956 Melbourne,2, (Petko Sirakov), Bulgaria,
wrestling,,,1956 Melbourne,3, (Karl-Erik Nilsson), Sweden,
wrestling,,,1960 Rome,1, (Tevfik Kış), Turkey,
wrestling,,,1960 Rome,2, (Krali Bimbalov), Bulgaria,
wrestling,,,1960 Rome,3, (Givi Kartoziya), Soviet Union,
wrestling,,,1964 Tokyo,1, (Boyan Radev), Bulgaria,
wrestling,,,1964 Tokyo,2, (Per Svensson), Sweden,
wrestling,,,1964 Tokyo,3, (Heinz Kiehl), Germany,
wrestling,,,1968 Mexico City,1, (Boyan Radev), Bulgaria,
wrestling,,,1968 Mexico City,2, (Nikolai Yakovenko), Soviet Union,
wrestling,,,1968 Mexico City,3, (Nicolae Martinescu), Romania,
wrestling,,,1972 Munich,1, (Valery Rezantsev), Soviet Union,
wrestling,,,1972 Munich,2, (Josip Čorak), Yugoslavia,
wrestling,,,1972 Munich,3, (Czesław Kwieciński), Poland,
wrestling,,,1976 Montreal,1, (Valery Rezantsev), Soviet Union,
wrestling,,,1976 Montreal,2, (Stoyan Ivanov), Bulgaria,
wrestling,,,1976 Montreal,3, (Czesław Kwieciński), Poland,
wrestling,,,1980 Moscow,1, (Norbert Növényi), Hungary,
wrestling,,,1980 Moscow,2, (Igor Kanygin), Soviet Union,
wrestling,,,1980 Moscow,3, (Petre Dicu), Romania,
wrestling,,,1984 Los Angeles,1, (Steve Fraser), United States,
wrestling,,,1984 Los Angeles,2, (Ilie Matei), Romania,
wrestling,,,1984 Los Angeles,3, (Frank Andersson), Sweden,
wrestling,,,1988 Seoul,1, (Atanas Komchev), Bulgaria,
wrestling,,,1988 Seoul,2, (Harri Koskela), Finland,
wrestling,,,1988 Seoul,3, (Vladimir Popov), Soviet Union,
wrestling,,,1992 Barcelona,1, (Maik Bullmann), Germany,
wrestling,,,1992 Barcelona,2, (Hakkı Başar), Turkey,
wrestling,,,1992 Barcelona,3, (Gogi Koguashvili), Unified Team,
wrestling,,,1996 Atlanta,1, (Vyacheslav Oliynyk), Ukraine,
wrestling,,,1996 Atlanta,2, (Jacek Fafiński), Poland,
wrestling,,,1996 Atlanta,3, (Maik Bullmann), Germany,
wrestling,,,1896 Athens,1, (Carl Schuhmann), Germany,
wrestling,,,1896 Athens,2, (Georgios Tsitas), Greece,
wrestling,,,1896 Athens,3, (Stephanos Christopoulos), Greece,
gymnastics,M,Artistic gymnastics,1900 Paris,1, (Gustave Sandras), France,
gymnastics,M,Artistic gymnastics,1900 Paris,2, (Noël Bas), France,
gymnastics,M,Artistic gymnastics,1900 Paris,3, (Lucien Démanet), France,
gymnastics,M,Artistic gymnastics,1904 St. Louis,1, (Julius Lenhart), United States,
gymnastics,M,Artistic gymnastics,1904 St. Louis,2, (Wilhelm Weber), Germany,
gymnastics,M,Artistic gymnastics,1904 St. Louis,3, (Adolf Spinnler), Switzerland,
gymnastics,M,Artistic gymnastics,1908 London,1, (Alberto Braglia), Italy,
gymnastics,M,Artistic gymnastics,1908 London,2, (Walter Tysall), Great Britain,
gymnastics,M,Artistic gymnastics,1908 London,3, (Louis Ségura), France,
gymnastics,M,Artistic gymnastics,1912 Stockholm,1, (Alberto Braglia), Italy,
gymnastics,M,Artistic gymnastics,1912 Stockholm,2, (Louis Ségura), France,
gymnastics,M,Artistic gymnastics,1912 Stockholm,3, (Adolfo Tunesi), Italy,
gymnastics,M,Artistic gymnastics,1920 Antwerp,1, (Giorgio Zampori), Italy,
gymnastics,M,Artistic gymnastics,1920 Antwerp,2, (Marco Torrès), France,
gymnastics,M,Artistic gymnastics,1920 Antwerp,3, (Jean Gounot), France,
gymnastics,M,Artistic gymnastics,1924 Paris,1, (Leon Štukelj), Yugoslavia,
gymnastics,M,Artistic gymnastics,1924 Paris,2, (Robert Pražák), Czechoslovakia,
gymnastics,M,Artistic gymnastics,1924 Paris,3, (Bedřich Šupčík), Czechoslovakia,
gymnastics,M,Artistic gymnastics,1928 Amsterdam,1, (Georges Miez), Switzerland,
gymnastics,M,Artistic gymnastics,1928 Amsterdam,2, (Hermann Hänggi), Switzerland,
gymnastics,M,Artistic gymnastics,1928 Amsterdam,3, (Leon Štukelj), Yugoslavia,
gymnastics,M,Artistic gymnastics,1932 Los Angeles,1, (Romeo Neri), Italy,
gymnastics,M,Artistic gymnastics,1932 Los Angeles,2, (István Pelle), Hungary,
gymnastics,M,Artistic gymnastics,1932 Los Angeles,3, (Heikki Savolainen), Finland,
gymnastics,M,Artistic gymnastics,1936 Berlin,1, (Alfred Schwarzmann), Germany,
gymnastics,M,Artistic gymnastics,1936 Berlin,2, (Eugen Mack), Switzerland,
gymnastics,M,Artistic gymnastics,1936 Berlin,3, (Konrad Frey), Germany,
gymnastics,M,Artistic gymnastics,1948 London,1, (Veikko Huhtanen), Finland,
gymnastics,M,Artistic gymnastics,1948 London,2, (Walter Lehmann), Switzerland,
gymnastics,M,Artistic gymnastics,1948 London,3, (Paavo Aaltonen), Finland,
gymnastics,M,Artistic gymnastics,1952 Helsinki,1, (Viktor Chukarin), Soviet Union,
gymnastics,M,Artistic gymnastics,1952 Helsinki,2, (Hrant Shahinyan), Soviet Union,
gymnastics,M,Artistic gymnastics,1952 Helsinki,3, (Josef Stalder), Switzerland,
gymnastics,M,Artistic gymnastics,1956 Melbourne,1, (Viktor Chukarin), Soviet Union,
gymnastics,M,Artistic gymnastics,1956 Melbourne,2, (Takashi Ono), Japan,
gymnastics,M,Artistic gymnastics,1956 Melbourne,3, (Yuri Titov), Soviet Union,
gymnastics,M,Artistic gymnastics,1960 Rome,1, (Boris Shakhlin), Soviet Union,
gymnastics,M,Artistic gymnastics,1960 Rome,2, (Takashi Ono), Japan,
gymnastics,M,Artistic gymnastics,1960 Rome,3, (Yuri Titov), Soviet Union,
gymnastics,M,Artistic gymnastics,1964 Tokyo,1, (Yukio Endo), Japan,
gymnastics,M,Artistic gymnastics,1964 Tokyo,2, (Viktor Lisitsky/Boris Shakhlin/Soviet Union/Shuji Tsurumi/Japan), Soviet Union,
gymnastics,M,Artistic gymnastics,1968 Mexico City,1, (Sawao Kato), Japan,
gymnastics,M,Artistic gymnastics,1968 Mexico City,2, (Mikhail Voronin), Soviet Union,
gymnastics,M,Artistic gymnastics,1968 Mexico City,3, (Akinori Nakayama), Japan,
gymnastics,M,Artistic gymnastics,1972 Munich,1, (Sawao Kato), Japan,
gymnastics,M,Artistic gymnastics,1972 Munich,2, (Eizo Kenmotsu), Japan,
gymnastics,M,Artistic gymnastics,1972 Munich,3, (Akinori Nakayama), Japan,
gymnastics,M,Artistic gymnastics,1976 Montreal,1, (Nikolai Andrianov), Soviet Union,
gymnastics,M,Artistic gymnastics,1976 Montreal,2, (Sawao Kato), Japan,
gymnastics,M,Artistic gymnastics,1976 Montreal,3, (Mitsuo Tsukahara), Japan,
gymnastics,M,Artistic gymnastics,1980 Moscow,1, (Alexander Dityatin), Soviet Union,
gymnastics,M,Artistic gymnastics,1980 Moscow,2, (Nikolai Andrianov), Soviet Union,
gymnastics,M,Artistic gymnastics,1980 Moscow,3, (Stoyan Deltchev), Bulgaria,
gymnastics,M,Artistic gymnastics,1984 Los Angeles,1, (Kōji Gushiken), Japan,
gymnastics,M,Artistic gymnastics,1984 Los Angeles,2, (Peter Vidmar), United States,
gymnastics,M,Artistic gymnastics,1984 Los Angeles,3, (Li Ning), China,
gymnastics,M,Artistic gymnastics,1988 Seoul,1, (Vladimir Artemov), Soviet Union,
gymnastics,M,Artistic gymnastics,1988 Seoul,2, (Valeri Liukin), Soviet Union,
gymnastics,M,Artistic gymnastics,1988 Seoul,3, (Dmitry Bilozerchev), Soviet Union,
gymnastics,M,Artistic gymnastics,1992 Barcelona,1, (Vitaly Scherbo), Unified Team,
gymnastics,M,Artistic gymnastics,1992 Barcelona,2, (Grigory Misutin), Unified Team,
gymnastics,M,Artistic gymnastics,1992 Barcelona,3, (Valery Belenky), Unified Team,
gymnastics,M,Artistic gymnastics,1996 Atlanta,1, (Li Xiaoshuang), China,
gymnastics,M,Artistic gymnastics,1996 Atlanta,2, (Alexei Nemov), Russia,
gymnastics,M,Artistic gymnastics,1996 Atlanta,3, (Vitaly Scherbo), Belarus,
gymnastics,M,Artistic gymnastics,2000 Sydney,1, (Alexei Nemov), Russia,
gymnastics,M,Artistic gymnastics,2000 Sydney,2, (Yang Wei), China,
gymnastics,M,Artistic gymnastics,2000 Sydney,3, (Oleksandr Beresh), Ukraine,
gymnastics,M,Artistic gymnastics,2004 Athens,1, (Paul Hamm), United States,
gymnastics,M,Artistic gymnastics,2004 Athens,2, (Kim Dae-Eun), South Korea,
gymnastics,M,Artistic gymnastics,2004 Athens,3, (Yang Tae-Young), South Korea,
gymnastics,M,Artistic gymnastics,2008 Beijing,1, (Yang Wei), China,
gymnastics,M,Artistic gymnastics,2008 Beijing,2, (Kōhei Uchimura), Japan,
gymnastics,M,Artistic gymnastics,2008 Beijing,3, (Benoît Caranobe), France,
gymnastics,M,Artistic gymnastics,2012 London,1, (Kōhei Uchimura), Japan,
gymnastics,M,Artistic gymnastics,2012 London,2, (Marcel Nguyen), Germany,
gymnastics,M,Artistic gymnastics,2012 London,3, (Danell Leyva), United States,
gymnastics,M,Trampoline,2000 Sydney,1, (Alexander Moskalenko), Russia,
gymnastics,M,Trampoline,2000 Sydney,2, (Ji Wallace), Australia,
gymnastics,M,Trampoline,2000 Sydney,3, (Mathieu Turgeon), Canada,
gymnastics,M,Trampoline,2004 Athens,1, (Yuri Nikitin), Ukraine,
gymnastics,M,Trampoline,2004 Athens,2, (Alexander Moskalenko), Russia,
gymnastics,M,Trampoline,2004 Athens,3, (Henrik Stehlik), Germany,
gymnastics,M,Trampoline,2008 Beijing,1, (Lu Chunlong), China,
gymnastics,M,Trampoline,2008 Beijing,2, (Jason Burnett), Canada,
gymnastics,M,Trampoline,2008 Beijing,3, (Dong Dong), China,
gymnastics,M,Trampoline,2012 London,1, (Dong Dong), China,
gymnastics,M,Trampoline,2012 London,2, (Dmitry Ushakov), Russia,
gymnastics,M,Trampoline,2012 London,3, (Lu Chunlong), China,
gymnastics,M,Artistic gymnastics,1904 St. Louis,1, (Edward Hennig), United States,
gymnastics,M,Artistic gymnastics,1904 St. Louis,2, (Emil Voigt), United States,
gymnastics,M,Artistic gymnastics,1904 St. Louis,3, (Ralph Wilson), United States,
gymnastics,F,Current Program,1952 Helsinki,1, (Maria Gorokhovskaya), Soviet Union,
